Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,#date+year,#indicator+type,#indicator+value+num,,
UKR,2012-03-01,2012-03-31,230,'804,Ukraine,23014,Food price inflation,7003,March,2012,2012,%,-0.967118,E,
UKR,2013-03-01,2013-03-31,230,'804,Ukraine,23014,Food price inflation,7003,March,2013,2013,%,-3.125000,E,
UKR,2014-03-01,2014-03-31,230,'804,Ukraine,23014,Food price inflation,7003,March,2014,2014,%,3.528226,E,
UKR,2015-03-01,2015-03-31,230,'804,Ukraine,23014,Food price inflation,7003,March,2015,2015,%,53.456670,E,
UKR,2016-03-01,2016-03-31,230,'804,Ukraine,23014,Food price inflation,7003,March,2016,2016,%,11.421320,E,
UKR,2017-03-01,2017-03-31,230,'804,Ukraine,23014,Food price inflation,7003,March,2017,2017,%,7.175399,E,
UKR,2018-03-01,2018-03-31,230,'804,Ukraine,23014,Food price inflation,7003,March,2018,2018,%,17.268863,E,
UKR,2019-03-01,2019-03-31,230,'804,Ukraine,23014,Food price inflation,7003,March,2019,2019,%,7.023108,E,
UKR,2020-03-01,2020-03-31,230,'804,Ukraine,23014,Food price inflation,7003,March,2020,2020,%,1.820491,E,
UKR,2021-03-01,2021-03-31,230,'804,Ukraine,23014,Food price inflation,7003,March,2021,2021,%,10.353430,E,
UKR,2022-03-01,2022-03-31,230,'804,Ukraine,23014,Food price inflation,7003,March,2022,2022,%,18.877167,E,
UKR,2001-04-01,2001-04-30,230,'804,Ukraine,23014,Food price inflation,7004,April,2001,2001,%,15.709089,E,
UKR,2002-04-01,2002-04-30,230,'804,Ukraine,23014,Food price inflation,7004,April,2002,2002,%,1.893690,E,
UKR,2003-04-01,2003-04-30,230,'804,Ukraine,23014,Food price inflation,7004,April,2003,2003,%,3.477573,E,
UKR,2004-04-01,2004-04-30,230,'804,Ukraine,23014,Food price inflation,7004,April,2004,2004,%,6.027644,E,
UKR,2005-04-01,2005-04-30,230,'804,Ukraine,23014,Food price inflation,7004,April,2005,2005,%,14.699475,E,
UKR,2006-04-01,2006-04-30,230,'804,Ukraine,23014,Food price inflation,7004,April,2006,2006,%,6.438632,E,
UKR,2007-04-01,2007-04-30,230,'804,Ukraine,23014,Food price inflation,7004,April,2007,2007,%,1.134216,E,
UKR,2008-04-01,2008-04-30,230,'804,Ukraine,23014,Food price inflation,7004,April,2008,2008,%,47.289720,E,
UKR,2009-04-01,2009-04-30,230,'804,Ukraine,23014,Food price inflation,7004,April,2009,2009,%,11.040609,E,
UKR,2010-04-01,2010-04-30,230,'804,Ukraine,23014,Food price inflation,7004,April,2010,2010,%,11.200000,E,
UKR,2011-04-01,2011-04-30,230,'804,Ukraine,23014,Food price inflation,7004,April,2011,2011,%,7.913669,E,
UKR,2012-04-01,2012-04-30,230,'804,Ukraine,23014,Food price inflation,7004,April,2012,2012,%,-2.666667,E,
UKR,2013-04-01,2013-04-30,230,'804,Ukraine,23014,Food price inflation,7004,April,2013,2013,%,-3.033268,E,
UKR,2014-04-01,2014-04-30,230,'804,Ukraine,23014,Food price inflation,7004,April,2014,2014,%,7.971746,E,
UKR,2015-04-01,2015-04-30,230,'804,Ukraine,23014,Food price inflation,7004,April,2015,2015,%,53.738318,E,
UKR,2016-04-01,2016-04-30,230,'804,Ukraine,23014,Food price inflation,7004,April,2016,2016,%,6.869301,E,
UKR,2017-04-01,2017-04-30,230,'804,Ukraine,23014,Food price inflation,7004,April,2017,2017,%,8.304892,E,
UKR,2018-04-01,2018-04-30,230,'804,Ukraine,23014,Food price inflation,7004,April,2018,2018,%,17.174370,E,
UKR,2019-04-01,2019-04-30,230,'804,Ukraine,23014,Food price inflation,7004,April,2019,2019,%,7.350964,E,
UKR,2020-04-01,2020-04-30,230,'804,Ukraine,23014,Food price inflation,7004,April,2020,2020,%,2.505219,E,
UKR,2021-04-01,2021-04-30,230,'804,Ukraine,23014,Food price inflation,7004,April,2021,2021,%,9.409369,E,
UKR,2022-04-01,2022-04-30,230,'804,Ukraine,23014,Food price inflation,7004,April,2022,2022,%,22.412509,E,
UKR,2001-05-01,2001-05-31,230,'804,Ukraine,23014,Food price inflation,7005,May,2001,2001,%,14.045965,E,
UKR,2002-05-01,2002-05-31,230,'804,Ukraine,23014,Food price inflation,7005,May,2002,2002,%,1.177869,E,
UKR,2003-05-01,2003-05-31,230,'804,Ukraine,23014,Food price inflation,7005,May,2003,2003,%,3.718372,E,
UKR,2004-05-01,2004-05-31,230,'804,Ukraine,23014,Food price inflation,7005,May,2004,2004,%,6.918354,E,
UKR,2005-05-01,2005-05-31,230,'804,Ukraine,23014,Food price inflation,7005,May,2005,2005,%,14.430526,E,
UKR,2006-05-01,2006-05-31,230,'804,Ukraine,23014,Food price inflation,7005,May,2006,2006,%,5.400000,E,
UKR,2007-05-01,2007-05-31,230,'804,Ukraine,23014,Food price inflation,7005,May,2007,2007,%,2.656546,E,
UKR,2008-05-01,2008-05-31,230,'804,Ukraine,23014,Food price inflation,7005,May,2008,2008,%,48.428835,E,
UKR,2009-05-01,2009-05-31,230,'804,Ukraine,23014,Food price inflation,7005,May,2009,2009,%,9.339975,E,
UKR,2010-05-01,2010-05-31,230,'804,Ukraine,23014,Food price inflation,7005,May,2010,2010,%,9.225513,E,
UKR,2011-05-01,2011-05-31,230,'804,Ukraine,23014,Food price inflation,7005,May,2011,2011,%,10.323253,E,
UKR,2012-05-01,2012-05-31,230,'804,Ukraine,23014,Food price inflation,7005,May,2012,2012,%,-4.158790,E,
UKR,2013-05-01,2013-05-31,230,'804,Ukraine,23014,Food price inflation,7005,May,2013,2013,%,-2.268245,E,
UKR,2014-05-01,2014-05-31,230,'804,Ukraine,23014,Food price inflation,7005,May,2014,2014,%,11.907164,E,
UKR,2015-05-01,2015-05-31,230,'804,Ukraine,23014,Food price inflation,7005,May,2015,2015,%,52.930568,E,
UKR,2016-05-01,2016-05-31,230,'804,Ukraine,23014,Food price inflation,7005,May,2016,2016,%,3.832547,E,
UKR,2017-05-01,2017-05-31,230,'804,Ukraine,23014,Food price inflation,7005,May,2017,2017,%,10.618966,E,
UKR,2018-05-01,2018-05-31,230,'804,Ukraine,23014,Food price inflation,7005,May,2018,2018,%,13.757700,E,
UKR,2019-05-01,2019-05-31,230,'804,Ukraine,23014,Food price inflation,7005,May,2019,2019,%,9.160650,E,
UKR,2020-05-01,2020-05-31,230,'804,Ukraine,23014,Food price inflation,7005,May,2020,2020,%,2.687061,E,
UKR,2021-05-01,2021-05-31,230,'804,Ukraine,23014,Food price inflation,7005,May,2021,2021,%,9.943639,E,
UKR,2022-05-01,2022-05-31,230,'804,Ukraine,23014,Food price inflation,7005,May,2022,2022,%,23.617722,E,
UKR,2001-06-01,2001-06-30,230,'804,Ukraine,23014,Food price inflation,7006,June,2001,2001,%,10.681938,E,
UKR,2002-06-01,2002-06-30,230,'804,Ukraine,23014,Food price inflation,7006,June,2002,2002,%,-0.938299,E,
UKR,2003-06-01,2003-06-30,230,'804,Ukraine,23014,Food price inflation,7006,June,2003,2003,%,5.437118,E,
UKR,2004-06-01,2004-06-30,230,'804,Ukraine,23014,Food price inflation,7006,June,2004,2004,%,7.586012,E,
UKR,2005-06-01,2005-06-30,230,'804,Ukraine,23014,Food price inflation,7006,June,2005,2005,%,14.402714,E,
UKR,2006-06-01,2006-06-30,230,'804,Ukraine,23014,Food price inflation,7006,June,2006,2006,%,4.572565,E,
UKR,2007-06-01,2007-06-30,230,'804,Ukraine,23014,Food price inflation,7006,June,2007,2007,%,6.653992,E,
UKR,2008-06-01,2008-06-30,230,'804,Ukraine,23014,Food price inflation,7006,June,2008,2008,%,44.028520,E,
UKR,2009-06-01,2009-06-30,230,'804,Ukraine,23014,Food price inflation,7006,June,2009,2009,%,8.787129,E,
UKR,2010-06-01,2010-06-30,230,'804,Ukraine,23014,Food price inflation,7006,June,2010,2010,%,8.077361,E,
UKR,2011-06-01,2011-06-30,230,'804,Ukraine,23014,Food price inflation,7006,June,2011,2011,%,11.684211,E,
UKR,2012-06-01,2012-06-30,230,'804,Ukraine,23014,Food price inflation,7006,June,2012,2012,%,-4.995287,E,
UKR,2013-06-01,2013-06-30,230,'804,Ukraine,23014,Food price inflation,7006,June,2013,2013,%,-1.785714,E,
UKR,2014-06-01,2014-06-30,230,'804,Ukraine,23014,Food price inflation,7006,June,2014,2014,%,12.727273,E,
UKR,2015-06-01,2015-06-30,230,'804,Ukraine,23014,Food price inflation,7006,June,2015,2015,%,51.971326,E,
UKR,2016-06-01,2016-06-30,230,'804,Ukraine,23014,Food price inflation,7006,June,2016,2016,%,3.242925,E,
UKR,2017-06-01,2017-06-30,230,'804,Ukraine,23014,Food price inflation,7006,June,2017,2017,%,14.962878,E,
UKR,2018-06-01,2018-06-30,230,'804,Ukraine,23014,Food price inflation,7006,June,2018,2018,%,9.538003,E,
UKR,2019-06-01,2019-06-30,230,'804,Ukraine,23014,Food price inflation,7006,June,2019,2019,%,8.526077,E,
UKR,2020-06-01,2020-06-30,230,'804,Ukraine,23014,Food price inflation,7006,June,2020,2020,%,4.220644,E,
UKR,2021-06-01,2021-06-30,230,'804,Ukraine,23014,Food price inflation,7006,June,2021,2021,%,9.422614,E,
UKR,2022-06-01,2022-06-30,230,'804,Ukraine,23014,Food price inflation,7006,June,2022,2022,%,27.702455,E,
UKR,2001-07-01,2001-07-31,230,'804,Ukraine,23014,Food price inflation,7007,July,2001,2001,%,9.123863,E,
UKR,2002-07-01,2002-07-31,230,'804,Ukraine,23014,Food price inflation,7007,July,2002,2002,%,-0.952740,E,
UKR,2003-07-01,2003-07-31,230,'804,Ukraine,23014,Food price inflation,7007,July,2003,2003,%,6.958146,E,
UKR,2004-07-01,2004-07-31,230,'804,Ukraine,23014,Food price inflation,7007,July,2004,2004,%,7.586012,E,
UKR,2005-07-01,2005-07-31,230,'804,Ukraine,23014,Food price inflation,7007,July,2005,2005,%,14.402714,E,
UKR,2006-07-01,2006-07-31,230,'804,Ukraine,23014,Food price inflation,7007,July,2006,2006,%,2.584493,E,
UKR,2007-07-01,2007-07-31,230,'804,Ukraine,23014,Food price inflation,7007,July,2007,2007,%,11.240310,E,
UKR,2008-07-01,2008-07-31,230,'804,Ukraine,23014,Food price inflation,7007,July,2008,2008,%,38.850174,E,
UKR,2009-07-01,2009-07-31,230,'804,Ukraine,23014,Food price inflation,7007,July,2009,2009,%,10.037641,E,
UKR,2010-07-01,2010-07-31,230,'804,Ukraine,23014,Food price inflation,7007,July,2010,2010,%,7.639681,E,
UKR,2011-07-01,2011-07-31,230,'804,Ukraine,23014,Food price inflation,7007,July,2011,2011,%,9.533898,E,
UKR,2012-07-01,2012-07-31,230,'804,Ukraine,23014,Food price inflation,7007,July,2012,2012,%,-2.998066,E,
UKR,2013-07-01,2013-07-31,230,'804,Ukraine,23014,Food price inflation,7007,July,2013,2013,%,-1.595214,E,
UKR,2014-07-01,2014-07-31,230,'804,Ukraine,23014,Food price inflation,7007,July,2014,2014,%,12.259372,E,
UKR,2015-07-01,2015-07-31,230,'804,Ukraine,23014,Food price inflation,7007,July,2015,2015,%,50.000000,E,
UKR,2016-07-01,2016-07-31,230,'804,Ukraine,23014,Food price inflation,7007,July,2016,2016,%,4.392298,E,
UKR,2017-07-01,2017-07-31,230,'804,Ukraine,23014,Food price inflation,7007,July,2017,2017,%,16.368876,E,
UKR,2018-07-01,2018-07-31,230,'804,Ukraine,23014,Food price inflation,7007,July,2018,2018,%,7.132244,E,
UKR,2019-07-01,2019-07-31,230,'804,Ukraine,23014,Food price inflation,7007,July,2019,2019,%,9.847434,E,
UKR,2020-07-01,2020-07-31,230,'804,Ukraine,23014,Food price inflation,7007,July,2020,2020,%,3.493266,E,
UKR,2021-07-01,2021-07-31,230,'804,Ukraine,23014,Food price inflation,7007,July,2021,2021,%,10.858072,E,
UKR,2001-08-01,2001-08-31,230,'804,Ukraine,23014,Food price inflation,7008,August,2001,2001,%,8.864018,E,
UKR,2002-08-01,2002-08-31,230,'804,Ukraine,23014,Food price inflation,7008,August,2002,2002,%,-0.955190,E,
UKR,2003-08-01,2003-08-31,230,'804,Ukraine,23014,Food price inflation,7008,August,2003,2003,%,5.535772,E,
UKR,2004-08-01,2004-08-31,230,'804,Ukraine,23014,Food price inflation,7008,August,2004,2004,%,9.072917,E,
UKR,2005-08-01,2005-08-31,230,'804,Ukraine,23014,Food price inflation,7008,August,2005,2005,%,13.728172,E,
UKR,2006-08-01,2006-08-31,230,'804,Ukraine,23014,Food price inflation,7008,August,2006,2006,%,2.004008,E,
UKR,2007-08-01,2007-08-31,230,'804,Ukraine,23014,Food price inflation,7008,August,2007,2007,%,13.555992,E,
UKR,2008-08-01,2008-08-31,230,'804,Ukraine,23014,Food price inflation,7008,August,2008,2008,%,37.197232,E,
UKR,2009-08-01,2009-08-31,230,'804,Ukraine,23014,Food price inflation,7008,August,2009,2009,%,9.205549,E,
UKR,2010-08-01,2010-08-31,230,'804,Ukraine,23014,Food price inflation,7008,August,2010,2010,%,8.891455,E,
UKR,2011-08-01,2011-08-31,230,'804,Ukraine,23014,Food price inflation,7008,August,2011,2011,%,8.271474,E,
UKR,2012-08-01,2012-08-31,230,'804,Ukraine,23014,Food price inflation,7008,August,2012,2012,%,-2.252693,E,
UKR,2013-08-01,2013-08-31,230,'804,Ukraine,23014,Food price inflation,7008,August,2013,2013,%,-2.605210,E,
UKR,2014-08-01,2014-08-31,230,'804,Ukraine,23014,Food price inflation,7008,August,2014,2014,%,13.888889,E,
UKR,2015-08-01,2015-08-31,230,'804,Ukraine,23014,Food price inflation,7008,August,2015,2015,%,47.606143,E,
UKR,2016-08-01,2016-08-31,230,'804,Ukraine,23014,Food price inflation,7008,August,2016,2016,%,5.140759,E,
UKR,2017-08-01,2017-08-31,230,'804,Ukraine,23014,Food price inflation,7008,August,2017,2017,%,16.821886,E,
UKR,2018-08-01,2018-08-31,230,'804,Ukraine,23014,Food price inflation,7008,August,2018,2018,%,7.125062,E,
UKR,2019-08-01,2019-08-31,230,'804,Ukraine,23014,Food price inflation,7008,August,2019,2019,%,10.186047,E,
UKR,2020-08-01,2020-08-31,230,'804,Ukraine,23014,Food price inflation,7008,August,2020,2020,%,2.279443,E,
UKR,2021-08-01,2021-08-31,230,'804,Ukraine,23014,Food price inflation,7008,August,2021,2021,%,11.721007,E,
UKR,2001-09-01,2001-09-30,230,'804,Ukraine,23014,Food price inflation,7009,September,2001,2001,%,6.616213,E,
UKR,2002-09-01,2002-09-30,230,'804,Ukraine,23014,Food price inflation,7009,September,2002,2002,%,-0.952740,E,
UKR,2003-09-01,2003-09-30,230,'804,Ukraine,23014,Food price inflation,7009,September,2003,2003,%,5.761012,E,
UKR,2004-09-01,2004-09-30,230,'804,Ukraine,23014,Food price inflation,7009,September,2004,2004,%,9.928447,E,
UKR,2005-09-01,2005-09-30,230,'804,Ukraine,23014,Food price inflation,7009,September,2005,2005,%,11.656498,E,
UKR,2006-09-01,2006-09-30,230,'804,Ukraine,23014,Food price inflation,7009,September,2006,2006,%,3.830645,E,
UKR,2007-09-01,2007-09-30,230,'804,Ukraine,23014,Food price inflation,7009,September,2007,2007,%,15.728155,E,
UKR,2008-09-01,2008-09-30,230,'804,Ukraine,23014,Food price inflation,7009,September,2008,2008,%,33.557047,E,
UKR,2009-09-01,2009-09-30,230,'804,Ukraine,23014,Food price inflation,7009,September,2009,2009,%,9.170854,E,
UKR,2010-09-01,2010-09-30,230,'804,Ukraine,23014,Food price inflation,7009,September,2010,2010,%,13.233602,E,
UKR,2011-09-01,2011-09-30,230,'804,Ukraine,23014,Food price inflation,7009,September,2011,2011,%,3.455285,E,
UKR,2012-09-01,2012-09-30,230,'804,Ukraine,23014,Food price inflation,7009,September,2012,2012,%,-2.062868,E,
UKR,2013-09-01,2013-09-30,230,'804,Ukraine,23014,Food price inflation,7009,September,2013,2013,%,-2.607823,E,
UKR,2014-09-01,2014-09-30,230,'804,Ukraine,23014,Food price inflation,7009,September,2014,2014,%,17.301751,E,
UKR,2015-09-01,2015-09-30,230,'804,Ukraine,23014,Food price inflation,7009,September,2015,2015,%,45.127305,E,
UKR,2016-09-01,2016-09-30,230,'804,Ukraine,23014,Food price inflation,7009,September,2016,2016,%,4.234725,E,
UKR,2017-09-01,2017-09-30,230,'804,Ukraine,23014,Food price inflation,7009,September,2017,2017,%,18.804411,E,
UKR,2018-09-01,2018-09-30,230,'804,Ukraine,23014,Food price inflation,7009,September,2018,2018,%,6.692721,E,
UKR,2019-09-01,2019-09-30,230,'804,Ukraine,23014,Food price inflation,7009,September,2019,2019,%,8.791209,E,
UKR,2020-09-01,2020-09-30,230,'804,Ukraine,23014,Food price inflation,7009,September,2020,2020,%,1.346801,E,
UKR,2021-09-01,2021-09-30,230,'804,Ukraine,23014,Food price inflation,7009,September,2021,2021,%,13.662791,E,
UKR,2001-10-01,2001-10-31,230,'804,Ukraine,23014,Food price inflation,7010,October,2001,2001,%,5.524706,E,
UKR,2002-10-01,2002-10-31,230,'804,Ukraine,23014,Food price inflation,7010,October,2002,2002,%,-0.475064,E,
UKR,2003-10-01,2003-10-31,230,'804,Ukraine,23014,Food price inflation,7010,October,2003,2003,%,6.429565,E,
UKR,2004-10-01,2004-10-31,230,'804,Ukraine,23014,Food price inflation,7010,October,2004,2004,%,10.671956,E,
UKR,2005-10-01,2005-10-31,230,'804,Ukraine,23014,Food price inflation,7010,October,2005,2005,%,10.302661,E,
UKR,2006-10-01,2006-10-31,230,'804,Ukraine,23014,Food price inflation,7010,October,2006,2006,%,4.400000,E,
UKR,2007-10-01,2007-10-31,230,'804,Ukraine,23014,Food price inflation,7010,October,2007,2007,%,19.157088,E,
UKR,2008-10-01,2008-10-31,230,'804,Ukraine,23014,Food price inflation,7010,October,2008,2008,%,29.421222,E,
UKR,2009-10-01,2009-10-31,230,'804,Ukraine,23014,Food price inflation,7010,October,2009,2009,%,8.695652,E,
UKR,2010-10-01,2010-10-31,230,'804,Ukraine,23014,Food price inflation,7010,October,2010,2010,%,13.028571,E,
UKR,2011-10-01,2011-10-31,230,'804,Ukraine,23014,Food price inflation,7010,October,2011,2011,%,2.628918,E,
UKR,2012-10-01,2012-10-31,230,'804,Ukraine,23014,Food price inflation,7010,October,2012,2012,%,-1.970443,E,
UKR,2013-10-01,2013-10-31,230,'804,Ukraine,23014,Food price inflation,7010,October,2013,2013,%,-1.809045,E,
UKR,2014-10-01,2014-10-31,230,'804,Ukraine,23014,Food price inflation,7010,October,2014,2014,%,19.651996,E,
UKR,2015-10-01,2015-10-31,230,'804,Ukraine,23014,Food price inflation,7010,October,2015,2015,%,43.028229,E,
UKR,2016-10-01,2016-10-31,230,'804,Ukraine,23014,Food price inflation,7010,October,2016,2016,%,4.904306,E,
UKR,2017-10-01,2017-10-31,230,'804,Ukraine,23014,Food price inflation,7010,October,2017,2017,%,17.958951,E,
UKR,2018-10-01,2018-10-31,230,'804,Ukraine,23014,Food price inflation,7010,October,2018,2018,%,7.056549,E,
UKR,2019-10-01,2019-10-31,230,'804,Ukraine,23014,Food price inflation,7010,October,2019,2019,%,8.216704,E,
UKR,2020-10-01,2020-10-31,230,'804,Ukraine,23014,Food price inflation,7010,October,2020,2020,%,1.585315,E,
UKR,2021-10-01,2021-10-31,230,'804,Ukraine,23014,Food price inflation,7010,October,2021,2021,%,13.634497,E,
UKR,2001-11-01,2001-11-30,230,'804,Ukraine,23014,Food price inflation,7011,November,2001,2001,%,5.759717,E,
UKR,2002-11-01,2002-11-30,230,'804,Ukraine,23014,Food price inflation,7011,November,2002,2002,%,-0.236301,E,
UKR,2003-11-01,2003-11-30,230,'804,Ukraine,23014,Food price inflation,7011,November,2003,2003,%,7.323188,E,
UKR,2004-11-01,2004-11-30,230,'804,Ukraine,23014,Food price inflation,7011,November,2004,2004,%,10.496016,E,
UKR,2005-11-01,2005-11-30,230,'804,Ukraine,23014,Food price inflation,7011,November,2005,2005,%,10.302525,E,
UKR,2006-11-01,2006-11-30,230,'804,Ukraine,23014,Food price inflation,7011,November,2006,2006,%,3.550296,E,
UKR,2007-11-01,2007-11-30,230,'804,Ukraine,23014,Food price inflation,7011,November,2007,2007,%,21.142857,E,
UKR,2008-11-01,2008-11-30,230,'804,Ukraine,23014,Food price inflation,7011,November,2008,2008,%,26.729560,E,
UKR,2009-11-01,2009-11-30,230,'804,Ukraine,23014,Food price inflation,7011,November,2009,2009,%,10.297767,E,
UKR,2010-11-01,2010-11-30,230,'804,Ukraine,23014,Food price inflation,7011,November,2010,2010,%,11.361080,E,
UKR,2011-11-01,2011-11-30,230,'804,Ukraine,23014,Food price inflation,7011,November,2011,2011,%,2.525253,E,
UKR,2012-11-01,2012-11-30,230,'804,Ukraine,23014,Food price inflation,7011,November,2012,2012,%,-2.167488,E,
UKR,2013-11-01,2013-11-30,230,'804,Ukraine,23014,Food price inflation,7011,November,2013,2013,%,-1.409869,E,
UKR,2014-11-01,2014-11-30,230,'804,Ukraine,23014,Food price inflation,7011,November,2014,2014,%,20.939734,E,
UKR,2015-11-01,2015-11-30,230,'804,Ukraine,23014,Food price inflation,7011,November,2015,2015,%,44.679054,E,
UKR,2016-11-01,2016-11-30,230,'804,Ukraine,23014,Food price inflation,7011,November,2016,2016,%,3.385873,E,
UKR,2017-11-01,2017-11-30,230,'804,Ukraine,23014,Food price inflation,7011,November,2017,2017,%,17.899492,E,
UKR,2018-11-01,2018-11-30,230,'804,Ukraine,23014,Food price inflation,7011,November,2018,2018,%,7.471264,E,
UKR,2019-11-01,2019-11-30,230,'804,Ukraine,23014,Food price inflation,7011,November,2019,2019,%,6.639929,E,
UKR,2020-11-01,2020-11-30,230,'804,Ukraine,23014,Food price inflation,7011,November,2020,2020,%,3.175930,E,
UKR,2021-11-01,2021-11-30,230,'804,Ukraine,23014,Food price inflation,7011,November,2021,2021,%,13.284731,E,
UKR,2001-12-01,2001-12-31,230,'804,Ukraine,23014,Food price inflation,7012,December,2001,2001,%,8.000000,E,
UKR,2002-12-01,2002-12-31,230,'804,Ukraine,23014,Food price inflation,7012,December,2002,2002,%,-2.400000,E,
UKR,2003-12-01,2003-12-31,230,'804,Ukraine,23014,Food price inflation,7012,December,2003,2003,%,11.100000,E,
UKR,2004-12-01,2004-12-31,230,'804,Ukraine,23014,Food price inflation,7012,December,2004,2004,%,15.200000,E,
UKR,2005-12-01,2005-12-31,230,'804,Ukraine,23014,Food price inflation,7012,December,2005,2005,%,10.200000,E,
UKR,2006-12-01,2006-12-31,230,'804,Ukraine,23014,Food price inflation,7012,December,2006,2006,%,3.118908,E,
UKR,2007-12-01,2007-12-31,230,'804,Ukraine,23014,Food price inflation,7012,December,2007,2007,%,23.818526,E,
UKR,2008-12-01,2008-12-31,230,'804,Ukraine,23014,Food price inflation,7012,December,2008,2008,%,24.427481,E,
UKR,2009-12-01,2009-12-31,230,'804,Ukraine,23014,Food price inflation,7012,December,2009,2009,%,10.920245,E,
UKR,2010-12-01,2010-12-31,230,'804,Ukraine,23014,Food price inflation,7012,December,2010,2010,%,10.619469,E,
UKR,2011-12-01,2011-12-31,230,'804,Ukraine,23014,Food price inflation,7012,December,2011,2011,%,1.700000,E,
UKR,2012-12-01,2012-12-31,230,'804,Ukraine,23014,Food price inflation,7012,December,2012,2012,%,-2.261554,E,
UKR,2013-12-01,2013-12-31,230,'804,Ukraine,23014,Food price inflation,7012,December,2013,2013,%,-0.704225,E,
UKR,2014-12-01,2014-12-31,230,'804,Ukraine,23014,Food price inflation,7012,December,2014,2014,%,24.822695,E,
UKR,2015-12-01,2015-12-31,230,'804,Ukraine,23014,Food price inflation,7012,December,2015,2015,%,41.477273,E,
UKR,2016-12-01,2016-12-31,230,'804,Ukraine,23014,Food price inflation,7012,December,2016,2016,%,3.270224,E,
UKR,2017-12-01,2017-12-31,230,'804,Ukraine,23014,Food price inflation,7012,December,2017,2017,%,17.722222,E,
UKR,2018-12-01,2018-12-31,230,'804,Ukraine,23014,Food price inflation,7012,December,2018,2018,%,7.786692,E,
UKR,2019-12-01,2019-12-31,230,'804,Ukraine,23014,Food price inflation,7012,December,2019,2019,%,4.772329,E,
UKR,2020-12-01,2020-12-31,230,'804,Ukraine,23014,Food price inflation,7012,December,2020,2020,%,4.931049,E,
UKR,2021-12-01,2021-12-31,230,'804,Ukraine,23014,Food price inflation,7012,December,2021,2021,%,12.743927,E,
